text,intent_name
Buenas tardes me dirijo a ustedes porque quiero reincorporarme en el siguiente periodo académico,reincorporacion__procedimiento
"Hola, quiero solicitar mi <reincorporación>[procedimiento] para el proximo ciclo que deberia hacer para que me habiliten la matricula",reincorporacion__procedimiento
"Buenos dias, tengo una duda quiero matricularme este ciclo pero el anterior por motivos de trabajo solicite la <reserva de matricula>[procedimiento], para realizar mi matricula debo hacer algo adicional ?",reincorporacion__procedimiento
"Hola, como solicito mi <reincorporacion>[procedimiento] para este ciclo",reincorporacion__procedimiento
"Hola, quiero solicitar mi <reincorporación>[procedimiento] para este periodo cual seria el procedimiento que debo seguir ?",reincorporacion__procedimiento
"Hola, como realizo la <reincorporación>[procedimiento]",reincorporacion__procedimiento
"Hola buenos días, Me podrían hacer llegar el proceso de <reincorporación>[procedimiento] ya que el ciclo pasado me retire.No encuentro el formato y ¿Cuánto debo de pagar y en que banco?",reincorporacion__procedimiento
"Buenas tardes, el ciclo pasado no pude matricularme asi que reserve mi matricula quisiera saber ahora como puedo matricularme en el ciclo que viene",reincorporacion__procedimiento
"Hola, podria indicarme como puedo solicitar la <reincorporación>[procedimiento] para este ciclo",reincorporacion__procedimiento
Buenas tardes me dirijo a ustedes porque quiero incorporarme en el siguiente ciclo,reincorporacion__procedimiento
"Hola Aerito, este ciclo quisiera reincorporarme cual es procedimiento ?",reincorporacion__procedimiento
"Hola, quisiera tramitar mi reicorporacion como puedo proceder como mi matricula",reincorporacion__procedimiento
cual es el proceso para solicitar mi reicorporacion,reincorporacion__procedimiento
si tambien quisiera saber que deberia de hacer luego de la <reserva de matricula>[procedimiento] para reincoporarme el siguiente ciclo,reincorporacion__procedimiento
"Buenas tardes, Realice la Reserva de Matrícula el periodo pasado, que me corresponde hacer para matricularme este periodo",reincorporacion__procedimiento
como puedo realizar mi reicorporacion para el siguiente periodo academico,reincorporacion__procedimiento
Podría indicarme ¿Cuál es el procedimiento? para solicitar <reincorporación>[procedimiento],reincorporacion__procedimiento
cual es el procedimiento para solicitar mi <reincorporacion>[procedimiento] este ciclo,reincorporacion__procedimiento
que tramite debo hacer para solicitar mi <reincorporacion>[procedimiento],reincorporacion__procedimiento
"habia reservado mi matricula hace dos ciclos por motivos de saludo, ahora deseo realizar mi matricula para al proximo ciclo que debo hacer para que se me habilite",reincorporacion__procedimiento
"Buenos días, soy ingresante del período anterior desde entonces no pude culminar mis estudios del primer ciclo, quisiera que me digan ¿En qué condición me encuentro y ¿Qué tengo que hacer para retomar mis estudios en el siguiente ciclo?",reincorporacion__procedimiento
quisiera reincorporarme este ciclo que deberia hacer,reincorporacion__procedimiento
que proceso debo seguir para que se me habilite mi matricula dando que reserve mi matricula el ciclo pasado,reincorporacion__procedimiento
Necesitaría mayor información de como es el procedimiento de <reincorporación>[procedimiento] por favor,reincorporacion__procedimiento
Soy alumno de la facultad de ciencias que desea matricularse. Deje de matricularme algunos semestres por la pandemia y deseo retomar los estudios. Me dijeron que debo realizar un pago por el trámite de <reincorporación>[procedimiento]. Me gustaría saber ¿En qué entidad bancaria se realiza este pago? y ¿cuánto es el monto?.,reincorporacion__procedimiento
"Realice la Reserva de Matrícula el periodo pasado, que me corresponde hacer para matricularme este periodo",reincorporacion__procedimiento
"he dejado de estudiar hace año, como podria matricularme en el siguiente ciclo",reincorporacion__procedimiento
como me puedo reincorporar al siguiente ciclo,reincorporacion__procedimiento
cual es prodimiento de reicorporacion,reincorporacion__procedimiento
Podría indicarme ¿Cuál es el procedimiento? para solicitar <reincorporación>[procedimiento],reincorporacion__procedimiento
"Buenas tardes,le envio este mensaje porque quiero información, el ciclo pasado no pude matricularme pero tampoco hice el trámite de reserva de matricula, quisiera saber si aún puedo realizar el trámite de <reincorporación>[procedimiento] para matricularme o en todo caso como podria reservar mi matricula. Por favor agradecería como arreglar este asunto, gracias.",reincorporacion__procedimiento
"Buenas tardes Aerito, el ciclo pasado no puede matricularme quisiera saber si aún puedo realizar el trámte de <reincorporación>[procedimiento].",reincorporacion__procedimiento
el ciclo pasado no me matricula quiero saber si puedo reincorporarme este ciclo,reincorporacion__procedimiento
una consulta el ciclo pasado no reserve mi matricula pero no puede matricularme podria reincorporame este ciclo o ya perdi mi vacante?,reincorporacion__procedimiento
no pude matricularme el ciclo pasado quisiera que digan como puedo retormar mis estudios este ciclo que viene,reincorporacion__procedimiento
"he dejado de matricularme hace dos ciclos, pero quiero retormar mis estudios como puedo matricularme este ciclo?",reincorporacion__procedimiento
"deje mis estudios hace dos años y quiero retormalo este ciclo, que tramites debo hacer?",reincorporacion__procedimiento
"por trabajo tuve que dejar mis estudios, pero quiero volver a matricularme este ciclo como puedo hacerlo?",reincorporacion__procedimiento
"Buenas tardes una consulta, ¿cómo puedo obtener una <constancia de matricula>[constancia]?",constancia_matricula__solicitud_procedimiento
Que tal quiero saber como obtener la <constancia de matricula>[constancia],constancia_matricula__solicitud_procedimiento
"Hola, quisiera tramitar mi un <constancia de matricula>[constancia], como puedo pedirla ?",constancia_matricula__solicitud_procedimiento
"Buenas dias, un consulta como puedo tramitar una <constancia de matricula>[constancia] ?",constancia_matricula__solicitud_procedimiento
"Buenas noches, cual es el procedimiento para tramitar mi <constancia de matricula>[constancia] ?",constancia_matricula__solicitud_procedimiento
"Hola, una consulta deseo tramitar una <constancia de matricula>[constancia] me puedes decir el procedimiento",constancia_matricula__solicitud_procedimiento
"Buenos dias, estoy necesitando una <constancia de matricula>[constancia] de este ciclo como puedo tramitarla ?",constancia_matricula__solicitud_procedimiento
"Hola que tal, una ayuda quiero tramitar una <constancia de matricula>[constancia] de este ciclo donde puedo hacerlo?",constancia_matricula__solicitud_procedimiento
"hola, como puedo solicitar una <constancia de matricula>[constancia]?",constancia_matricula__solicitud_procedimiento
Quisiera tramitar una <constancia de matricula>[constancia] de este ciclo,constancia_matricula__solicitud_procedimiento
como puedo tramitar una <constancia de matricula>[constancia] de este ciclo,constancia_matricula__solicitud_procedimiento
como puedo solicitar un <constancia de matricula>[constancia] de este ciclo,constancia_matricula__solicitud_procedimiento
deseo tramitar una <constancia de matricula>[constancia] de este ciclo,constancia_matricula__solicitud_procedimiento
quisiera tramitar una <constancia de matricula>[constancia] como puedo hacerlo,constancia_matricula__solicitud_procedimiento
cual es el procedemiento para tramitar una <constancia de matricula>[constancia],constancia_matricula__solicitud_procedimiento
cuales son los paso para tramitar una <constancia de matricula>[constancia],constancia_matricula__solicitud_procedimiento
quisiera tramitar una <constancia de matricula>[constancia] a quien le puedo consultar,constancia_matricula__solicitud_procedimiento
me estan piediendo una <constancia de matricula>[constancia] como puedo tramitarla,constancia_matricula__solicitud_procedimiento
una consulta me puedes decir el procedimiento para tramitar una <constancia de matricula>[constancia],constancia_matricula__solicitud_procedimiento
una duda a quien puedo solicitar una <constancia de matricula>[constancia],constancia_matricula__solicitud_procedimiento
como solicito una <constancia de matricula>[constancia]?,constancia_matricula__solicitud_procedimiento
a quien le puedo solicitar una <constancia de matricula>[constancia]?,constancia_matricula__solicitud_procedimiento
en donde solicito una <constancia de matricula>[constancia]?,constancia_matricula__solicitud_procedimiento
a que oficina le solicito una <constancia de matricula>[constancia]?,constancia_matricula__solicitud_procedimiento
una <constancia de matricula>[constancia] la puedo solicitar en escuelas academicas?,constancia_matricula__solicitud_procedimiento
la <constancia de matricula>[constancia] la solicito en area?,constancia_matricula__solicitud_procedimiento
una <constancia de matricula>[constancia] la solcito en la oficina de estadistica?,constancia_matricula__solicitud_procedimiento
en que oficina puedo solicitar la <constancia de matricula>[constancia]?,constancia_matricula__solicitud_procedimiento
a que oficna le puedo solocitar una <constancia de matricula>[constancia]?,constancia_matricula__solicitud_procedimiento
necesito una <constancia de matricula>[constancia] en donde la solicito?,constancia_matricula__solicitud_procedimiento
quiero una <constancia de matricula>[constancia] para postular a un beca del pronabec donde la puedo pedir?,constancia_matricula__solicitud_procedimiento
"me estan solicitando una <constancia de matricula>[constancia] para mi beca de pronabec, en que oficina la solicito?",constancia_matricula__solicitud_procedimiento
como puedo emitir una <constancia de matricula>[constancia]?,constancia_matricula__solicitud_procedimiento
estoy en programa de becas de pronabec y me piden una <constancia de matricula>[constancia] de este ciclo a quien la solicito?,constancia_matricula__solicitud_procedimiento
gane una beca de pronabec y me estan pidiendo una <constancia de matricula>[constancia] como puedo emitir este documento?,constancia_matricula__solicitud_procedimiento
debo enviar alguna solicitud para emitir una <constancia de matricula>[constancia]?,constancia_matricula__solicitud_procedimiento
a quien le debo enviar una solicitud para pedir una <constancia de matricula>[constancia]?,constancia_matricula__solicitud_procedimiento
en la oficina de estadistica es donde solicito una <constancia de matricula>[constancia]?,constancia_matricula__solicitud_procedimiento
"quisiera pedir que me emitan una <constancia de matricula>[constancia], como pido esto?",constancia_matricula__solicitud_procedimiento
para emitir una <constancia de matricula>[constancia] que debo hacer? enviar una solicitud a alguna lado?,constancia_matricula__solicitud_procedimiento
¿Como solicitar una <constancia de notas>[constancia]?,constancia_de_notas__procedimiento
"Buenas tardes, voy a postular para a una beca necesito una <constancia de notas>[constancia] en inglés ¿Cuál es el procedimeinto?",constancia_de_notas__procedimiento
"Hola, quiero saber como tramitar una <constancia de notas>[constancia] en ingles y español",constancia_de_notas__procedimiento
"Buenas, como solicito una <constancia de notas>[constancia]",constancia_de_notas__procedimiento
"Buenos dias, una consulta como puedo solicitar una <constancia de notas>[constancia]",constancia_de_notas__procedimiento
"Solicito <constancia de notas>[constancia] en español e inglés (transcript) oficial, esto significa que esté firmada y sellada por los órganos que correspondan. Por favor me dice lo que necesita para ello.",constancia_de_notas__procedimiento
"Que tal, acabo de realizar mi pago para obtener una <constancia de notas>[constancia] pero no sé qué más hacer?",constancia_de_notas__procedimiento
me podria indicar como solicitar una <constancia de notas>[constancia],constancia_de_notas__procedimiento
como podria tramitar una <constancia de notas>[constancia]?,constancia_de_notas__procedimiento
"deseo solicitar una <constancia de notas>[constancia], cual es el procedimiento?",constancia_de_notas__procedimiento
como puedo solicitar una <constancia de notas>[constancia]?,constancia_de_notas__procedimiento
donde puedo solicitar una <constancia de notas>[constancia]?,constancia_de_notas__procedimiento
cual es el proceso para solicitar una <constancia de notas>[constancia]?,constancia_de_notas__procedimiento
que tramites debo hacer para solicitar una <constancia de notas>[constancia]?,constancia_de_notas__procedimiento
donde puedo solictar una constancias de matricula?,constancia_de_notas__procedimiento
a quien le puedo solcitar una <constancia de notas>[constancia]?,constancia_de_notas__procedimiento
a que oficina puedo consultar por una <constancia de notas>[constancia]?,constancia_de_notas__procedimiento
en donde puedo consultar por una <constancia de notas>[constancia]?,constancia_de_notas__procedimiento
es en estadistica donde puedo solicitar una <constancia de notas>[constancia]?,constancia_de_notas__procedimiento
las <constancia de notas>[constancia] la solicito en escuelas academicas?,constancia_de_notas__procedimiento
a que oficina puedo ir a solicitar una <constancia de notas>[constancia]?,constancia_de_notas__procedimiento
me gustaria solicitar una <constancia de notas>[constancia]?,constancia_de_notas__procedimiento
a quien puedo solictarle una <constancia de notas>[constancia]?,constancia_de_notas__procedimiento
en que oficina consulta por una <constancia de notas>[constancia]?,constancia_de_notas__procedimiento
a que oficina puedo ir a pedir una <constancia de notas>[constancia]?,constancia_de_notas__procedimiento
una <constancia de notas>[constancia] lo puedo solicitar en la oficina aera?,constancia_de_notas__procedimiento
la <constancia de notas>[constancia] se solicita en escuelas academicas?,constancia_de_notas__procedimiento
"quisiera una <constancia de notas>[constancia] para postular una beca, a que oficina se lo puedo pedir?",constancia_de_notas__procedimiento
donde pido una <constancia de notas>[constancia]?,constancia_de_notas__procedimiento
donde solicito una <constancia de notas>[constancia]?,constancia_de_notas__procedimiento
a que secretaria le puedo solicitar la <constancia de notas>[constancia]?,constancia_de_notas__procedimiento
quiero postular a una pasantia a una universidad estranjera y me piden una <constancia de notas>[constancia] en ingles como solicito este documento?,constancia_de_notas__procedimiento
estoy postulando a un scholarship y necesito una <constancia de notas>[constancia] en ingles como lo tramito?,constancia_de_notas__procedimiento
escuales academicas es quien se encarga de emitir un <constancia de notas>[constancia]?,constancia_de_notas__procedimiento
como emito una <constancia de notas>[constancia] en ingles?,constancia_de_notas__procedimiento
a que oficina le solicito emitir una <constancia de notas>[constancia]?,constancia_de_notas__procedimiento
en donde puedo solicitar emitirme una constancia notas en espanol e ingles?,constancia_de_notas__procedimiento
a aera le puedo solicitar que me emitan una <constancia de notas>[constancia] que es en ingles?,constancia_de_notas__procedimiento
necesito tramitar una <constancia de notas>[constancia] en ingles me puedes decir como hacerlo?,constancia_de_notas__procedimiento
quisiera informacion de como tramitar una <constancia de notas>[constancia]?,constancia_de_notas__procedimiento
debo enviar una solicitud para tramitar una <constancia de notas>[constancia]?,constancia_de_notas__procedimiento
que debo hacer para solicitar una <constancia de notas>[constancia] debo enviar alguna solicitud?,constancia_de_notas__procedimiento
¿Cómo solicitar una <constancia de estudios>[constancia]?,constancia_de_estudios__procedimiento
"Buenas tardes, ¿cuál es el procedimiento para obtener una <constancia de estudios>[constancia]?",constancia_de_estudios__procedimiento
"Hola, pudria decirme cual el procedimiento para obtener una <constancia de estudios>[constancia]",constancia_de_estudios__procedimiento
Hola como puedo tramitar una <constancia de estudios>[constancia],constancia_de_estudios__procedimiento
"Buenas tardes, puedes decirme el procedemiento para tramitar una <constancia de estudios>[constancia]",constancia_de_estudios__procedimiento
"Buenos dias, una duda como puedo tramitar una <constancia de estudios>[constancia]",constancia_de_estudios__procedimiento
"Hola, una consulta estoy necesitando una <constancia de estudios>[constancia] como puedo tramitarla",constancia_de_estudios__procedimiento
"Hola que tal, me podria indicar como puedo tramitar una <constancia de estudios>[constancia]",constancia_de_estudios__procedimiento
"hola, me podrias mandar el procedimiento para tramitar una <constacia de estudios>[constancia]",constancia_de_estudios__procedimiento
"Buenas noches, quiero saber como tramitar una <constancia de estudios>[constancia]",constancia_de_estudios__procedimiento
"hola, como puedo solicitar una <constancia de estudios>[constancia]",constancia_de_estudios__procedimiento
deseo solicitar una <constancia de estudios>[constancia] como puedo hacer,constancia_de_estudios__procedimiento
a quien le solicito una <constancia de estudios>[constancia],constancia_de_estudios__procedimiento
donde solicito una constancia de estidios,constancia_de_estudios__procedimiento
voy a postular a una beca quiero una <constancia de estudios>[constancia],constancia_de_estudios__procedimiento
estoy postulando para un intercambio me piden una <constancia de estudios>[constancia],constancia_de_estudios__procedimiento
quisiera una <constancia de estudios>[constancia] como la tramito,constancia_de_estudios__procedimiento
a que oficina le puedo solicitar una <constancia de estudios>[constancia],constancia_de_estudios__procedimiento
donde puedo solicitar uns <constancia de estudios>[constancia]?,constancia_de_estudios__procedimiento
me ayudaas quiero solicitar una <constancia de estudios>[constancia] pero no se a donde,constancia_de_estudios__procedimiento
necesito una <constancia de estudios>[constancia] para postular a un intercambio en dondo la puedo solicitar,constancia_de_estudios__procedimiento
"he sido eligido para una beca del pronabec pero me estan pidiendo una <constancia de estudios>[constancia], donde puedo tramitarla y cuanto debo pagar",constancia_de_estudios__procedimiento
la <constancia de estudios>[constancia] la tramito en escuelas academicas?,constancia_de_estudios__procedimiento
la <constancia de estudios>[constancia] la solicito a la oficina de estadisticas?,constancia_de_estudios__procedimiento
para pedir una <constancia de estudios>[constancia] solo debo enviar una solicitud o mesa de partes?,constancia_de_estudios__procedimiento
necesito una <constancia de estudios>[constancia] para un intership donde la puedo solicitar?,constancia_de_estudios__procedimiento
quiero solicitar una <constancia de estudios>[constancia] para unas practicas profesionales donde las solicito?,constancia_de_estudios__procedimiento
estoy postulando a unas practicas pre profesionales y me piden <constancia de estudios>[constancia] como puedo solictarla?,constancia_de_estudios__procedimiento
quisiera solicitar una <constancia de estudios>[constancia] porfavor,constancia_de_estudios__procedimiento
en que oficina solicito una <constancia de estudios>[constancia]?,constancia_de_estudios__procedimiento
la <constancia de estudios>[constancia] la solicito en escuelas academicas?,constancia_de_estudios__procedimiento
estoy necesitando una <constancia de estudios>[constancia] para postular a una practicas pre donde la solicito?,constancia_de_estudios__procedimiento
"me estan pidiendo una constancia de estudio para una postulacion de practicas pre proficiones, a que ofincina la solicito?",constancia_de_estudios__procedimiento
como se puede tramitar una <constancia de estudios>[constancia]?,constancia_de_estudios__procedimiento
me estan pidiendo una <constancia de estudios>[constancia] para un intercambio estudiantil por favar como realizo este tramite?,constancia_de_estudios__procedimiento
quiero postular a una pasantia de investigacion y me piden una <constancia de estudios>[constancia] porfavor como solicito este documento?,constancia_de_estudios__procedimiento
quisiera emitir una <constancia de estudios>[constancia] como puedo hacer este tramite?,constancia_de_estudios__procedimiento
quisiera solicitar que me den una <constancia de estudios>[constancia]?,constancia_de_estudios__procedimiento
como pido una <constancia de notas>[constancia]?,constancia_de_estudios__procedimiento
en escuelas academicas puedo solictar una <constancia de estudios>[constancia]?,constancia_de_estudios__procedimiento
¿Cuál es el horario de AERA?,horario_atencion_aera
Puede decirme cual es el horario de atencion ?,horario_atencion_aera
Puede decirme cual es el horaro de atencion de la oficina?,horario_atencion_aera
Podria saber los horarios de atencion de la oficina de estadistica?,horario_atencion_aera
Puede decirme cual es el horario de atencion de la oficina de estadistica?,horario_atencion_aera
cual es el horario de atencion de AERA ?,horario_atencion_aera
cuales es el horario de atencion de la oficina de estadística ?,horario_atencion_aera
en que horario atiende la oficina de estadistica,horario_atencion_aera
a que hora hay atencion en la oficina de estadística,horario_atencion_aera
AERA atiende en la noches,horario_atencion_aera
hasta que hora atiende AERA,horario_atencion_aera
hasta que hora atiende la oficina de estadistica,horario_atencion_aera
a que hora abre la oficina de estadistica,horario_atencion_aera
desde que hora atiende la oficina la estadistica,horario_atencion_aera
Cual es el horario de estadistica?,horario_atencion_aera
Quiero saber el horario de estadistica,horario_atencion_aera
cual es el horario de atencion de estadistica?,horario_atencion_aera
que dias atiende estadistica?,horario_atencion_aera
una consulta mas cual el horario de atencion presencial de Estadística?,horario_atencion_aera
hasta que hora atienden en la oficina de estadistica?,horario_atencion_aera
que dias esta atendiendo la oficina de estadistica?,horario_atencion_aera
Aera atiende los sabados?,horario_atencion_aera
a partir de que hora estan atendiento en la oficina de estadistica?,horario_atencion_aera
a que hora abren Aera?,horario_atencion_aera
desde que hora esta abierto la oficina de estadistica?,horario_atencion_aera
hasta que hora esta abierto la oficina de estadistica?,horario_atencion_aera
la oficina de estadistica esta abierta hasta las 4 o 5 de la tarde?,horario_atencion_aera
la oficna de aera esta abierta desde las 7 o 8 de la mañana?,horario_atencion_aera
la oficina de aera cierra a las 4 o 5 de la tarde?,horario_atencion_aera
a que hora cierra la oficina de estadistica?,horario_atencion_aera
hasta que hora atiende la oficina de aera?,horario_atencion_aera
en que horario atiende la oficina de estadistica?,horario_atencion_aera
la oficina de estadistica atiende los sabados?,horario_atencion_aera
en que horario atiende la oficina de estadistica?,horario_atencion_aera
area atiende en las noches?,horario_atencion_aera
aera atiende hasta las 5 pm?,horario_atencion_aera
"aera atiende en la tarde, ayer fui en la tarde y estaba cerrado?",horario_atencion_aera
la oficina de estadisitica atiende hasta las 5?,horario_atencion_aera
donde encuentro en horario de atencias de la oficina de estadistica?,horario_atencion_aera
hasta que hora atienden?,horario_atencion_aera
tambien atienden los sabados o solo de lunes a viernes?,horario_atencion_aera
atienden los sabados en la mañana?,horario_atencion_aera
solo atienden hasta las 4 de la tarde o hasta las 5?,horario_atencion_aera
cual es esl horario de atencion?,horario_atencion_aera
¿Cómo solicito mi correo UNI?,solicitud_correo_institucional_procedimiento
Una pregunta como obtengo mi correo institucional,solicitud_correo_institucional_procedimiento
una duda como puedo obtener mi correo institucional,solicitud_correo_institucional_procedimiento
como puedo solicitar mi correo institucional,solicitud_correo_institucional_procedimiento
quisiera solicitar mi correo institucional,solicitud_correo_institucional_procedimiento
donde puedo solicitar mi correo institucional,solicitud_correo_institucional_procedimiento
a quien puedo perdirle mi correo institucional,solicitud_correo_institucional_procedimiento
Hola quisiera tramitar mi correo institucional,solicitud_correo_institucional_procedimiento
donde puedo tramitar mi correo institucional,solicitud_correo_institucional_procedimiento
quisiera tramitar mi correo institucional,solicitud_correo_institucional_procedimiento
como solicito mi correo institucional,solicitud_correo_institucional_procedimiento
hola como solicito mi correo UNI,solicitud_correo_institucional_procedimiento
hola quisiera tramitar mi correo UNI,solicitud_correo_institucional_procedimiento
como puedo tramitar mi correo UNI,solicitud_correo_institucional_procedimiento
como tramito mi correo uni,solicitud_correo_institucional_procedimiento
quero pedir mi correo uni,solicitud_correo_institucional_procedimiento
quisiero tramitar mi correo UNI,solicitud_correo_institucional_procedimiento
quiero solicitar mi correo UNI donde lo pido,solicitud_correo_institucional_procedimiento
aun no tengo mi correo uni en donde lo solicito,solicitud_correo_institucional_procedimiento
a que oficina le solicito mi correo uni,solicitud_correo_institucional_procedimiento
"hola que tal, todavia no me han dado mi correo uni, a quien puedo pedirle?",solicitud_correo_institucional_procedimiento
"me comentaron que ha estado registrandose para obtener el correo uni yo no pude ir ese dia a la uni, como podria solicitarlo?",solicitud_correo_institucional_procedimiento
me avisaron que ya han dado los correos institucionales pero no me ha llegado nada donde puedo ir a preguntar sobre esto?,solicitud_correo_institucional_procedimiento
aun no tengo mi correo uni quiero saber donde lo puedo solicitar?,solicitud_correo_institucional_procedimiento
donde solicito mi correo uni?,solicitud_correo_institucional_procedimiento
por favor quisiera solictar mi correo uni me puede ayudar?,solicitud_correo_institucional_procedimiento
una consulta como soicito mi correo uni?,solicitud_correo_institucional_procedimiento
aun no poseo mi correo institucional en que oficna lo puedo solicitar?,solicitud_correo_institucional_procedimiento
el correo institucional lo pido en escuelas acedemicas?,solicitud_correo_institucional_procedimiento
el correo uni lo puedo pedir es la oficina de estadistica?,solicitud_correo_institucional_procedimiento
en que lugar solicito mi correo institucional?,solicitud_correo_institucional_procedimiento
"todavia no tengo mi correo uni, me dijeron que ya lo han estado dando pero no me registre. Como podria solicitarlo ahora?",solicitud_correo_institucional_procedimiento
quisiera solicitar mi corre uni donde lo puedo hacer?,solicitud_correo_institucional_procedimiento
en la oficna de area puedo solicitar mi correo uni?,solicitud_correo_institucional_procedimiento
en donde solicito mi correo uni en aera o en escuelas academicas?,solicitud_correo_institucional_procedimiento
todavia podria solicitar mi correo uni no pude registrarme anteriormente?,solicitud_correo_institucional_procedimiento
a quien le pido informacion para obtener mi correo uni?,solicitud_correo_institucional_procedimiento
a que oficina puedo ir a solicitar que me den mi correo uni?,solicitud_correo_institucional_procedimiento
me comentaron que ya estan dando el correo uni en donde lo solicito,solicitud_correo_institucional_procedimiento
"me dijeron que ayer estuvieron dando el correo uni pero no me ha llegado nada, donde puedo ir a solicitarlo?",solicitud_correo_institucional_procedimiento
¿Es posible retirarme de un curso que haya repetido?,retiro_parcial__cursos_repetidos
Puedo retirarme de cursos con repitencias?,retiro_parcial__cursos_repetidos
Puedo retirarme de una asginatura que he repetido,retiro_parcial__cursos_repetidos
es posible retirarse de una asignatura que llevo por segunda vez,retiro_parcial__cursos_repetidos
Puedo retirarme de un curso que haya repetido el ciclo anterior ?,retiro_parcial__cursos_repetidos
Si he repetido un curso en el ciclo paso puedo retirarme en este ciclo de este curso?,retiro_parcial__cursos_repetidos
es posible retirase de cursos con repitencias ?,retiro_parcial__cursos_repetidos
puedo retirarme de un curso que he jalado el ciclo anterior ?,retiro_parcial__cursos_repetidos
quiero retirarme de un curso que ya he desaprobado es posible?,retiro_parcial__cursos_repetidos
es posible retirarme de un curso que estoy llevando por segunda vez?,retiro_parcial__cursos_repetidos
el posible retirarme de un curso que he desaprobado el ciclo anterior?,retiro_parcial__cursos_repetidos
puedo solicitar el retiro de un curso que he repetido el ciclo anterior?,retiro_parcial__cursos_repetidos
"quisiera hacer el retiro de un curso pero lo he desaprobado el ciclo, es posible o no procede?",retiro_parcial__cursos_repetidos
quisero hacer el retiro de un curso que estoy llevando por segunda vez es posible?,retiro_parcial__cursos_repetidos
estoy llevando un curso por segunda vez y quiero retirarme es posible?,retiro_parcial__cursos_repetidos
quero solicitar el retiro de un curso que estoy llevando por segunda vez,retiro_parcial__cursos_repetidos
el <retiro parcial>[procedimiento] se aplica a cursos desaprobados?,retiro_parcial__cursos_repetidos
se puede solicitar el <retiro parcial>[procedimiento] de un que se lleva por segunda vez?,retiro_parcial__cursos_repetidos
quiero retirarme de un curso que llevo por segunda pero el sistema no me deja como hago?,retiro_parcial__cursos_repetidos
estoy llevando por segunda el curso de algoritmos pero quisiera retirarme por temas de fuerza mayor como lo puedo hacer?,retiro_parcial__cursos_repetidos
es posible que haga un <retiro parcial>[procedimiento] de un curso que he repetido?,retiro_parcial__cursos_repetidos
quiero retirarme de un curso que he jalado anteriormento como lo solicito?,retiro_parcial__cursos_repetidos
quiero saber si puedo solicitar el retiro de un curso que repeti el ciclo pasado?,retiro_parcial__cursos_repetidos
estoy intentando retirarme del curso de algebra lineal que estoy llavando por segunda vez pero el sistema no me deja. Como puedo solicar retirarme de este curso?,retiro_parcial__cursos_repetidos
en el sistema no me deja retirarme del curso de calculo integral es la segunda vez que lo llevo . Es por eso?,retiro_parcial__cursos_repetidos
"orce no me permite retirarme del curso de calculo avanzado, es por que lo estoy llevando por seguna vez?",retiro_parcial__cursos_repetidos
"quiero retirarme de un curso que he repetido, pero el sistema no me deja, tengo que hacer algun tramite especial para eso?",retiro_parcial__cursos_repetidos
como me retiro de un curso que ya he repetido?,retiro_parcial__cursos_repetidos
"quiero retirarme del curso de calculo diferencial que estoy llevando por segunda vez pero el sistema de orce no me lo permite, como podria retirarme?",retiro_parcial__cursos_repetidos
puedo retirarme del curso de algebra linea que he repetido el ciclo pasado?,retiro_parcial__cursos_repetidos
"quisiera retirarme del curso de calculo numerico pero es mi segunda vez que lo llevo, puedo solicitar este retiro?",retiro_parcial__cursos_repetidos
"el sistema no permite retirarme del curso de algebra lineal, sera por lo estoy llevando por segunda vez?",retiro_parcial__cursos_repetidos
en orce no me deja retirarme del curso de fisica computacional lo estoy llevando por segunda vez sera por eso?,retiro_parcial__cursos_repetidos
si estoy llevando un curso por segunda vez me puedo retirar?,retiro_parcial__cursos_repetidos
me puedo retirar de un curso que ya he desaprobado alguna vez?,retiro_parcial__cursos_repetidos
estoy llevando el curso de fisica ii por seguna pero quisiera retirame es posible?,retiro_parcial__cursos_repetidos
"quisiera retirarme de un curso que he desaprobado el ciclo pasado y lo estoy llevando de nuevo, es posible?",retiro_parcial__cursos_repetidos
me comentaron que no es posible retirarse de un curso que ya estoy por segunda vez es verdad eso?,retiro_parcial__cursos_repetidos
el <retiro parcial>[procedimiento] aplica a un curso que he desaprobado ?,retiro_parcial__cursos_repetidos
puedo pedir el retiro de un curso que estoy llevando mas de una vez?,retiro_parcial__cursos_repetidos
Quisiera saber ¿cómo podría hacer valido mi constancia de ayudantía académica que hice en periodo regular antes de la pandemia?.,fuera_alcance
como tramito mi constancia de ayudantia academica,fuera_alcance
como solicito mi constancia de ayudantia acadecmica,fuera_alcance
el ciclo pasado hice ayudantia academica y me dieron una constancia como puedo hacer valido esta constancia para los creditos,fuera_alcance
como valido mis creditos por constancia de ayudantia academica,fuera_alcance
"Buenas tardes estadística el profesor acaba de aceptarme para hacer ayudantía, ¿Cuál es el procedemiendo?",fuera_alcance
como hago valido mi constancia de ayudantia academica,fuera_alcance
"Quisiera saber ¿cuántos créditos me faltan para poder egresar? he tratado de cálcular pero se me dificulta con los cursos exonerados, estoy en noveno ciclo.",fuera_alcance
donde encuentro cuantos creditos me falta para egresar,fuera_alcance
como puedo saber cuantos creditos me faltarian para terminar mi carrera ya estoy de octavo ciclo,fuera_alcance
no estoy seguro cuantos creditos me faltan para terminar la carrera como puedo saber eso?,fuera_alcance
como calculo cuantos creditos me faltan para agresar?,fuera_alcance
"Hola, ¿Cuáles son los requisitos para poder aplicar el traslado interno ?",fuera_alcance
